query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id=172968;,1.0,838,1.4620000001741573,0,0.0
4581,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND mc.company_id>15344 AND mc.company_type_id>1;",573692.470568124,913140,15.78719999815803,0,0.0
4582,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<1979 AND mk.keyword_id<221;",48609.0317657375,84488,3.342800002428703,0,0.0
4583,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>371;,2759885.0255200113,4014657,1.6918000037549064,0,0.0
4584,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year>2002 AND ci.person_id<91254 AND ci.role_id=2;",69.74825334353206,145,2.9705999986617826,0,0.0
4585,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND ci.role_id=5;",683388.9905471836,344733,8.269199999631383,0,0.0
4586,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id>735;,1286009.4072473475,1996554,2.320999999938067,0,0.0
4587,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year>2010 AND mi.info_type_id=15;",61443.14904907083,31926,2.3842000009608455,0,0.0
4588,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id<61278;,2942317.3596601416,4279819,1.7809999990276992,0,0.0
4589,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year=2010 AND mi_idx.info_type_id>99;",23318.948712601334,62283,33.03820000292035,0,0.0
4590,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_type_id>1 AND mk.keyword_id<17567;",7331908.315257891,6515584,1.9501999995554797,0,0.0
4591,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id>47258;",6854658.830717129,10641958,6.898899999214336,0,0.0
4592,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<2025 AND mc.company_type_id>1;",172414.6716229103,240993,2.806099997542333,0,0.0
4593,SELECT COUNT(*) FROM title t WHERE t.kind_id>3 AND t.production_year>2005;,283144.19971787976,735772,3.709699994942639,0,0.0
4594,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<2013 AND mi.info_type_id>3 AND mk.keyword_id<2879;",75479410.38924295,77758873,5.45599999895785,0,0.0
4595,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<2006 AND mi.info_type_id=4;",133717.48468366844,188190,6.019399996148422,0,0.0
4596,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id=999932 AND ci.role_id=1;,1.0,17,1.9020999970962293,0,0.0
4597,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND ci.person_id>574512 AND ci.role_id=5;",455507.68978361826,280023,4.419600001710933,0,0.0
4598,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id=4 AND t.production_year>1990 AND ci.person_id>2501889 AND ci.role_id>2 AND mi.info_type_id<16;",1738400.0954922938,2037748,24.54629999556346,0,0.0
4599,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>3579913 AND ci.role_id>1;,2461715.8444800326,2474856,1.67679999867687,0,0.0
4600,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year=1976;",1147683.9483080043,1131619,10.132200004591141,0,0.0
4601,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year=1983 AND mk.keyword_id>16501;",48499.80757118896,47602,6.634799996390939,0,0.0
4602,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND t.production_year=2005 AND mc.company_id<81410;",32778.319771614304,53244,6.685100001050159,0,0.0
4603,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.production_year>2000 AND mi_idx.info_type_id>100;",90823.93791873589,221388,3.9824999985285103,0,0.0
4604,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=2007 AND mi_idx.info_type_id>99;",5544.791806470508,13046,5.430099998193327,0,0.0
4605,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id>72919 AND ci.person_id>707872;",6971081.443191411,10854432,7.812800002284348,0,0.0
4606,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=3 AND t.production_year>2007 AND mk.keyword_id<79661;",96782.92816245073,69108,7.944699995277915,0,0.0
4607,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id>12660;",759100.2504940443,1178622,2.169299994420726,0,0.0
4608,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=72914 AND mc.company_type_id>1;",354.30822637372626,550,2.703899997868575,0,0.0
4609,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=7 AND mc.company_type_id=1 AND ci.person_id>2624951 AND ci.role_id>10;",47657.06454877387,74010,4.614500001480337,0,0.0
4610,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id<233881 AND mc.company_type_id=1 AND ci.person_id<190941 AND ci.role_id=10;",56424.166781635424,225617,9.918799994920846,0,0.0
4611,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<2459947 AND ci.role_id=8;",850581.4918252655,858224,1.767399997333996,0,0.0
4612,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id<7 AND t.production_year>0 AND mc.company_id=76885 AND mc.company_type_id=2 AND ci.role_id=10;",43.15838071331982,152,28.64660000341246,0,0.0
4613,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=1434 AND mc.company_type_id=1;",837.7988895418905,1799,2.8792000011890195,0,0.0
4614,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id<768549 AND mk.keyword_id=5704;",2471.607267194982,2748,6.5227000013692304,0,0.0
4615,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>55345;,200045.21892088212,290762,1.6791000016382895,0,0.0
4616,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=7 AND mk.keyword_id<39918;",410692.2081542949,594597,4.910000003292225,0,0.0
4617,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<4 AND t.production_year<2010 AND mi_idx.info_type_id=101;",2506728.875454536,6846608,29.212100002041552,0,0.0
4618,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=4 AND t.production_year>2000;",550332.6717049555,666995,3.744300003745593,0,0.0
4619,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>330629;,32534512.241069436,32801632,1.1604999963310547,0,0.0
4620,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id=24031 AND mc.company_type_id=2;,3.7632494189459385,6,3.250300003855955,0,0.0
4621,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mk.keyword_id<14017;",17136377.88221498,24034840,14.1760999977123,0,0.0
4622,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year<1978 AND mc.company_id=6655;",328.548264478336,13,15.747999997984152,0,0.0
4623,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<3 AND ci.person_id>2376438 AND mk.keyword_id<12512;",28935143.62431977,43629486,20.352499996079132,0,0.0
4624,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id>9788 AND mc.company_type_id=2;,615981.0802251645,951227,2.7369000017642975,0,0.0
4625,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<1983 AND mk.keyword_id=19927;",119.75040032893642,96,29.560599999967963,0,0.0
4626,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id=43385 AND mc.company_type_id<2;,1.3550216066550953,6,2.69020000268938,0,0.0
4627,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year=2005 AND mi.info_type_id=16;",60738.256844536394,97144,6.0970999984419905,0,0.0
4628,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>2 AND mk.keyword_id>989;",787617.4210425142,1124006,4.36959999933606,0,0.0
4629,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<2004 AND mc.company_type_id=2 AND mi_idx.info_type_id=100;",219602.6780434178,340614,13.46229999762727,0,0.0
4630,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id>1 AND t.production_year<2001 AND ci.person_id>3459377;",827342.1702074618,609189,5.192099997657351,0,0.0
4631,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year=1990 AND ci.role_id=2;",69492.31916649692,74197,2.327900001546368,0,0.0
4632,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<1963275 AND ci.role_id=1;",12608276.454067264,12670688,1.7035000055329874,0,0.0
4633,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<1909 AND mk.keyword_id>16264;",1212.4516061824477,1765,3.389700003026519,0,0.0
4634,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id<49490;,2880666.758904139,4190211,1.732199998514261,0,0.0
4635,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>94486 AND ci.role_id<3;",19252390.75121833,19456842,1.8188000030932017,0,0.0
4636,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id<7 AND t.production_year>2012 AND mi.info_type_id>98;",288833.9628877858,433920,22.660399998130742,0,0.0
4637,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year=2004;",82012.19914564461,122028,7.430499994370621,0,0.0
4638,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id>4870 AND ci.person_id>117361 AND ci.role_id>1;",18571944.08194857,29243147,8.668499998748302,0,0.0
4639,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id<5889;,1689944.5985718279,2456303,1.7918999947141856,0,0.0
4640,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id<807;",1382405.7454684805,1786315,3.5358000022824854,0,0.0
4641,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<2012 AND mc.company_type_id<2;",1246823.9683136332,2232866,10.63620000059018,0,0.0
4642,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND mc.company_id<88113 AND mk.keyword_id=347;",13517.048886593424,14381,18.444200002704747,0,0.0
4643,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id=711 AND mc.company_type_id<2;,243.10545000747481,323,2.9481000019586645,0,0.0
4644,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>33256;,381184.1068354154,554044,1.7005999980028719,0,0.0
4645,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mc.company_id<1312 AND mc.company_type_id>1 AND mk.keyword_id>62;",769903.2386263366,528099,19.881300002452917,0,0.0
4646,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id<47506 AND mc.company_type_id=2;,436378.5657909174,678127,2.6343999998061918,0,0.0
4647,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<1992 AND mk.keyword_id>3629;",591875.4990730542,914917,5.6827000007615425,0,0.0
4648,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year>1961 AND mk.keyword_id=1066;",87.15548283822763,139,3.830599998764228,0,0.0
4649,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id=6 AND mk.keyword_id<1603;",34938.44457367165,43973,6.862000002001878,0,0.0
4650,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>1356569;,22254065.024746202,22469434,1.1654000045382418,0,0.0
4651,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id>27 AND mc.company_type_id=2;",18535633.913607966,19053871,8.4943000038038,0,0.0
4652,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year=1959 AND mi.info_type_id<16;",62668.21834256469,59876,2.534300001570955,0,0.0
4653,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id>437 AND mc.company_type_id>1;,756494.3020194838,1201016,2.476600006048102,0,0.0
4654,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<4 AND mi.info_type_id>8;",3740920.3244189387,3679220,3.3970999938901514,0,0.0
4655,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>37826;,323428.98083031876,470098,1.6248000029008836,0,0.0
4656,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id>272 AND mc.company_type_id=1;",640941.9441922365,958069,2.889399998821318,0,0.0
4657,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id<150930 AND mi_idx.info_type_id=101;",491268.34875529166,1300642,2.486099998350255,0,0.0
4658,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id<88987 AND mc.company_type_id>1;,638829.9718940965,991845,2.5507999962428585,0,0.0
4659,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year<2009 AND mi.info_type_id=5 AND mk.keyword_id<77;",20838.31068683609,18897,6.421099998988211,0,0.0
4660,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id>81045;,264178.0113551305,410089,2.073000003292691,0,0.0
4661,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<2012 AND mi.info_type_id<8 AND mi_idx.info_type_id<100;",1178965.3065663013,1788242,7.32399999833433,0,0.0
4662,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id>11706 AND mc.company_type_id<2 AND mi.info_type_id<16;",4976779.245641307,6824561,2.78019999677781,0,0.0
4663,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<1642022 AND ci.role_id>4;,2176184.8862239933,2187137,1.9331000003148802,0,0.0
4664,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year=1984 AND mk.keyword_id=1226;",27.75685071916822,3,30.687099999340717,0,0.0
4665,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=3 AND t.production_year=1968;",12283.081781155157,13034,3.907299993443303,0,0.0
4666,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id>27 AND ci.person_id=2815171 AND ci.role_id=3;",1.3618271777841637,13,8.814400003757328,0,0.0
4667,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<2008 AND mi_idx.info_type_id=99;",611856.6349283572,923420,7.214199998998083,0,0.0
4668,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year=1899 AND mi.info_type_id=7;",3812.286113505769,3217,2.3935000062920153,0,0.0
4669,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year=2009 AND mi.info_type_id<3;",101182.19034799584,103141,2.1927999987383373,0,0.0
4670,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year=2012 AND ci.person_id<2861083 AND ci.role_id>2;",329689.35425891343,360853,5.100200003653299,0,0.0
4671,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year=2005 AND mc.company_id>11378 AND mc.company_type_id=1;",168294.53951234027,381558,18.470900002284907,0,0.0
4672,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>8504;,1164212.7047291184,1695377,2.0105000003241003,0,0.0
4673,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year=2002 AND ci.person_id=1858618;",15.093801721171724,2,4.526400000031572,0,0.0
4674,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id=3900;,43.34420863804247,63,1.687099997070618,0,0.0
4675,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mc.company_id<292 AND mc.company_type_id=2 AND mk.keyword_id>72791;",14176.900545141265,12631,19.448500002908986,0,0.0
4676,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id=3147849 AND ci.role_id>2;",1.0,21,1.8315999986953102,0,0.0
4677,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<3 AND t.production_year<1998 AND mk.keyword_id=1512;",23414.779262434586,15265,6.441699995775707,0,0.0
4678,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id=1198;",9531.822810958514,13630,7.597700001497287,0,0.0
4679,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id=35980;,30.272145715397997,44,1.698000000033062,0,0.0
4680,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>628361 AND ci.role_id<4;,18719867.132021423,18936854,2.2020999967935495,0,0.0
4681,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id=4038;,232.54511935922366,338,1.786000000720378,0,0.0
4682,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<1963 AND mk.keyword_id>25761;",70536.41109028678,129917,5.924700002651662,0,0.0
4683,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND t.production_year=1997 AND mc.company_id>1427 AND mc.company_type_id>1;",7402.331230823583,11137,6.839100002252962,0,0.0
4684,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<2002 AND mk.keyword_id<4514;",51282484.358503886,54898064,6.950099996174686,0,0.0
4685,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND ci.person_id>40662;",14564372.341241421,14667080,3.7422000023070723,0,0.0
4686,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.production_year=1963;",3066.2074219932406,7295,3.0306000044220127,0,0.0
4687,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year>1971 AND mk.keyword_id=3002;",111.00229168280042,200,3.5935999985667877,0,0.0
4688,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id=2123853 AND ci.role_id=2;",1.0,15,1.9205000062356703,0,0.0
