query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount<0.06;",3274125.9999999995,3274126,0.5507999994733837,0,0.0
1473,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_retailprice=1700.72 AND ps.ps_suppkey=2340 AND p.p_size<48 AND ps.ps_supplycost=291.75;",4.7027499999994826e-05,0,1.5938999995341874,0,0.0
1474,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND c.c_nationkey>5 AND c.c_acctbal>8307.75;",175569.75970636148,176654,2.244799999971292,0,0.0
1475,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.2855000002455199,0,0.0
1476,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_retailprice=1199.15 AND ps.ps_availqty>8887 AND p.p_size>33;",1.5114144694997766,1,1.0122000003320863,0,0.0
1477,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_nationkey<23 AND ps.ps_partkey<112771 AND ps.ps_availqty<5910 AND ps.ps_supplycost>800.04;",48980.91406987154,49029,1.043000000208849,0,0.0
1478,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_supplycost<383.4 AND ps.ps_partkey=64419 AND ps.ps_availqty=4891 AND s.s_acctbal>8452.00;",0.14129999999998447,0,0.9183000001939945,0,0.0
1479,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id;",6000776.911305,6001215,0.2274999997098348,0,0.0
1480,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND n.n_regionkey<4 AND s.s_acctbal<4533.75;",3982.518999999692,3961,0.43480000022100285,0,0.0
1481,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_linenumber>6 AND o.o_totalprice>80694.53 AND l.l_suppkey<3991;",85572.85731469523,85462,2.3804000002201064,0,0.0
1482,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_size=30 AND ps.ps_suppkey<385 AND ps.ps_availqty>5733;",270.67768784549895,293,0.5941999997958192,0,0.0
1483,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND p.p_size<41 AND ps.ps_availqty>2545 AND p.p_retailprice>1166.16 AND ps.ps_supplycost=797.22 AND ps.ps_suppkey=7468;",0.6675250245249315,0,0.9946999998646788,0,0.0
1484,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2561999999670661,0,0.0
1485,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2886000002035871,0,0.0
1486,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<4286.89 AND n.n_regionkey<2;",28816.55295998354,28840,0.5748000003222842,0,0.0
1487,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND n.n_regionkey>3;",2019.0000000000011,2019,0.309699999888835,0,0.0
1488,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey;",6001215.0,6001215,0.2441000006001559,0,0.0
1489,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_tax<0.05 AND ps.ps_partkey>155450 AND l.l_discount>0.07;",203080.85902135327,202276,2.645700000357465,0,0.0
1490,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND c.c_acctbal>7443.91 AND o.o_totalprice>201445.84 AND c.c_nationkey=9;",4246.525259780773,4285,2.3964000001797103,0,0.0
1491,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey;",10000.0,10000,0.2571000004536472,0,0.0
1492,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey;",800000.0,800000,0.2718999994613114,0,0.0
1493,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=1;",5.0,5,0.2638000005390495,0,0.0
1494,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND n.n_regionkey>4 AND s.s_acctbal<8096.51;",331.3999999999701,0,0.44609999986278126,0,0.0
1495,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey>3336;",533119.9999998127,533120,0.5148000000190223,0,0.0
1496,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey<3069;",245440.00000000512,245440,0.7119000001694076,0,0.0
1497,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24510000002919696,0,0.0
1498,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_nationkey>24 AND ps.ps_supplycost=247.49 AND ps.ps_partkey>5592 AND ps.ps_availqty>2174;",0.0007653545259268849,0,0.9295999998357729,0,0.0
1499,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_tax=0.03 AND l.l_extendedprice>15316.28 AND l.l_partkey=95930;",2.7485956352979386,3,1.4904999998179846,0,0.0
1500,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<8148.23;",124758.99999992947,124759,0.4977999997208826,0,0.0
1501,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24900000062189065,0,0.0
1502,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24250000024039764,0,0.0
1503,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_tax>0.03;",3334650.0,3334650,0.46179999935702654,0,0.0
1504,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey=1 AND c.c_acctbal>4092.36;",16034.10431998747,15961,0.5002999996577273,0,0.0
1505,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND o.o_totalprice>67699.34;",5514880.999998991,5514881,1.0920999993686564,0,0.0
1506,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal=2441.49 AND s.s_nationkey>21 AND ps.ps_supplycost<249.49;",19.893199999999805,0,0.9429000001546228,0,0.0
1507,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.28870000005554175,0,0.0
1508,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_availqty<2082 AND ps.ps_supplycost=576.76 AND p.p_size<19;",0.6029567727907614,0,0.8496999998897081,0,0.0
1509,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal<1736.62;",2466.9999999998927,2467,0.42469999971217476,0,0.0
1510,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND c.c_acctbal>8013.44;",269988.1924325276,271225,1.6685000000506989,0,0.0
1511,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.22939999962545699,0,0.0
1512,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_extendedprice=54198.36 AND ps.ps_suppkey>4670;",1.0,4,3.6053000003448687,0,0.0
1513,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_size<27 AND ps.ps_suppkey=3110;",41.723600000000864,42,0.501599999552127,0,0.0
1514,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND o.o_totalprice<140026.62 AND o.o_custkey<124390;",1456620.4041065704,1458696,0.8340000003954628,0,0.0
1515,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.33739999980753055,0,0.0
1516,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_supplycost<13.06 AND ps.ps_partkey=120397 AND ps.ps_availqty<9102 AND s.s_nationkey>3 AND s.s_acctbal>-280.90;",0.7820580599999213,1,1.1742999995476566,0,0.0
1517,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2708000001803157,0,0.0
1518,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_size<18;",273972.0,273972,0.61939999977767,0,0.0
1519,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.26330000036978163,0,0.0
1520,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_linenumber=4 AND l.l_tax>0.06 AND ps.ps_availqty=300;",18.65507663993823,20,2.3608000001331675,0,0.0
1521,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_retailprice>1774.68 AND ps.ps_supplycost>653.78 AND ps.ps_availqty>6680;",20740.65057998619,20606,0.9405000000697328,0,0.0
1522,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal>6505.25 AND s.s_nationkey>18 AND ps.ps_availqty=5860 AND ps.ps_partkey>94153;",3.1760535131359395,1,1.0722999995778082,0,0.0
1523,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey<2;",9.99999999999999,10,0.2553000003899797,0,0.0
1524,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.30900000001565786,0,0.0
1525,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.3407000003790017,0,0.0
1526,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<9423.06;",142201.99999990978,142202,0.509299999976065,0,0.0
1527,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey<2611 AND p.p_size>47 AND ps.ps_availqty=8992 AND ps.ps_supplycost<393.06 AND p.p_retailprice=1157.15;",4.043652300464167e-05,0,0.9807000005821465,0,0.0
1528,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey;",6001215.0,6001215,0.23739999960525893,0,0.0
1529,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_quantity<19.0 AND l.l_discount>0.09 AND l.l_suppkey<657 AND l.l_linenumber<5 AND l.l_partkey=172789;",1.0,1,3.400300000066636,0,0.0
1530,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND l.l_tax<0.02 AND ps.ps_availqty=5738 AND l.l_discount<0.0 AND ps.ps_supplycost>406.97 AND l.l_orderkey=829539;",1.0,0,0.9891999998217216,0,0.0
1531,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal>5161.06 AND n.n_regionkey>0;",52721.08127995933,52675,0.5126000005475362,0,0.0
1532,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id;",6000776.911305,6001215,0.22809999973105732,0,0.0
1533,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<274.24;",17360.99999999638,17361,0.6014000000504893,0,0.0
1534,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND c.c_acctbal>6612.92;",459916.7040621009,463679,1.7130000005636248,0,0.0
1535,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<1661.39;",36265.000000021995,36265,0.4855999995925231,0,0.0
1536,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND p.p_retailprice>1279.31 AND ps.ps_availqty>9005 AND p.p_size=27 AND ps.ps_supplycost=263.86;",0.01414047099999857,0,0.9331000001111533,0,0.0
1537,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.2752999998847372,0,0.0
1538,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND o.o_totalprice=169950.34 AND l.l_extendedprice>22161.72 AND l.l_partkey=158128 AND l.l_quantity>1.0 AND l.l_discount>0.05;",1.0,0,3.029400000741589,0,0.0
1539,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=4;",5.0000000000000036,5,0.318699999297678,0,0.0
1540,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND p.p_size>8 AND ps.ps_suppkey>7357 AND p.p_retailprice<1454.41;",80645.95856176417,79485,0.887700000021141,0,0.0
1541,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_extendedprice<2586.76 AND o.o_custkey>113882 AND l.l_partkey<57453 AND l.l_tax>0.04;",4796.01508085436,5179,1.4559999999619322,0,0.0
1542,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey<1;",29763.999999999938,29764,0.33739999980753055,0,0.0
1543,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND c.c_nationkey>6 AND c.c_acctbal=9880.13 AND o.o_totalprice>149523.96;",3.6120656149659767,4,2.4278000000776956,0,0.0
1544,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND c.c_acctbal>8309.94 AND o.o_totalprice>49877.64 AND c.c_nationkey>19;",39579.045964626224,39227,2.2797999999966123,0,0.0
1545,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal<2461.11 AND ps.ps_availqty>7065 AND ps.ps_partkey=37517 AND s.s_nationkey=22;",0.014635123677042634,0,1.076900000043679,0,0.0
1546,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.2851999997801613,0,0.0
1547,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.31539999963570153,0,0.0
1548,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=4;",5.0000000000000036,5,0.2669000004971167,0,0.0
1549,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND s.s_nationkey>21 AND s.s_acctbal=6415.49 AND ps.ps_availqty>9062 AND ps.ps_partkey>48013;",5.731861980153303,0,0.9517999997115112,0,0.0
1550,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey;",10000.0,10000,0.23950000013428507,0,0.0
1551,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.31240000043908367,0,0.0
1552,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND ps.ps_partkey<161993 AND l.l_quantity<24.0 AND l.l_tax=0.03 AND l.l_orderkey<4075905 AND ps.ps_suppkey<8135;",136889.13615961905,137283,5.780200000117475,0,0.0
1553,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.28870000005554175,0,0.0
1554,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24699999994481914,0,0.0
1555,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND l.l_tax=0.0 AND l.l_suppkey=1694 AND ps.ps_partkey=63112;",1.0,0,4.9656000001050415,0,0.0
1556,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost<73.38 AND p.p_size<49 AND ps.ps_suppkey>6666;",18445.217729705128,18287,0.8686999999554246,0,0.0
1557,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id;",6000776.911305,6001215,0.2303000001120381,0,0.0
1558,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey=4 AND c.c_acctbal=-998.76;",0.39872000000000013,0,0.5043000001023756,0,0.0
1559,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey;",10000.0,10000,0.26980000075127464,0,0.0
1560,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey;",10000.0,10000,0.26330000036978163,0,0.0
1561,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2465999996275059,0,0.0
1562,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_orderkey>5704358 AND l.l_quantity=17.0 AND l.l_linenumber=5 AND ps.ps_availqty<4122;",265.409736322018,263,3.1508000001849723,0,0.0
1563,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.26979999984177994,0,0.0
1564,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_nationkey=12;",30159.999999999964,30160,0.7677000003241119,0,0.0
1565,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey<2 AND c.c_acctbal=9151.19;",0.3981066666666663,0,0.49949999993259553,0,0.0
1566,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost<219.34 AND p.p_retailprice=1219.26 AND p.p_size>39 AND ps.ps_suppkey=3167 AND ps.ps_availqty>3130;",0.0001312265062443929,0,0.9749999999257852,0,0.0
1567,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND o.o_custkey=147892 AND l.l_suppkey=2311 AND o.o_totalprice>173449.14 AND l.l_tax>0.06;",1.0,0,0.9202999999615713,0,0.0
1568,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND o.o_totalprice=7240.05;",1.0,1,2.3639000000912347,0,0.0
1569,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_suppkey=8093;",600.0759388668417,627,2.6439000002937973,0,0.0
1570,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.2701999992495985,0,0.0
1571,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND n.n_regionkey=3;",1987.0000000000005,1987,1.345700000456418,0,0.0
1572,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey<0;",1.0,0,0.2604000001156237,0,0.0
1573,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.30809999952907674,0,0.0
1574,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_suppkey=8578 AND o.o_totalprice=324630.52 AND l.l_tax>0.07;",1.0,0,1.194999999825086,0,0.0
1575,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey;",6001215.0,6001215,0.3446000000622007,0,0.0
1576,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND o.o_totalprice>213701.59 AND c.c_acctbal=6545.40 AND c.c_nationkey=23;",1.0,0,2.4259000001620734,0,0.0
1577,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_linenumber<1 AND l.l_suppkey>2174 AND ps.ps_suppkey<7037 AND ps.ps_availqty<2198 AND ps.ps_supplycost=495.71;",1.0,0,6.010699999933422,0,0.0
1578,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND o.o_totalprice>57844.74 AND c.c_acctbal>4209.75;",650741.9069390508,652019,2.368700000261015,0,0.0
1579,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>0;",20.000000000000004,20,0.43290000030538067,0,0.0
1580,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal<4992.53;",431839.99999996566,431840,0.6974999996600673,0,0.0
1581,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=0;",4.99999999999999,5,0.25600000026315683,0,0.0
1582,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey=535;",80.00000000000165,80,0.46750000001338776,0,0.0
1583,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost>438.2;",449947.00000017066,449947,0.47399999948538607,0,0.0
1584,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24809999922581483,0,0.0
1585,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=1;",5.0,5,0.4576999999699183,0,0.0
1586,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost=692.53 AND p.p_retailprice=2002.97 AND p.p_size>36 AND ps.ps_suppkey<1472 AND ps.ps_availqty<1045;",1.3943249999998468e-05,0,1.1094999999841093,0,0.0
1587,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal>3932.36;",82451.99999993325,82452,0.49510000008012867,0,0.0
1588,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.268300000243471,0,0.0
1589,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal=3825.31 AND n.n_regionkey>4;",0.04,0,0.46629999997094274,0,0.0
1590,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey<1;",4.99999999999999,5,0.4203000007692026,0,0.0
1591,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.3151000000798376,0,0.0
1592,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_extendedprice>68847.96 AND o.o_totalprice<48127.31;",31391.3211032469,0,1.701600000160397,0,0.0
1593,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_retailprice=1709.66 AND p.p_size>29 AND ps.ps_supplycost<88.23 AND ps.ps_availqty<4867;",0.7086126263003543,2,0.9484000001975801,0,0.0
1594,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<6603.67;",103587.99999995099,103588,0.5820000005769543,0,0.0
1595,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=4;",5.0000000000000036,5,0.335800000357267,0,0.0
1596,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey;",800000.0,800000,0.29269999959069537,0,0.0
1597,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24769999981799629,0,0.0
1598,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=4;",5.0000000000000036,5,0.24450000000797445,0,0.0
1599,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_availqty<9396 AND s.s_nationkey<15 AND s.s_acctbal<5015.22 AND ps.ps_partkey=197488 AND ps.ps_supplycost>205.45;",0.9739742234416905,1,1.0004999994635,0,0.0
1600,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.33210000037797727,0,0.0
1601,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey;",800000.0,800000,0.36470000031840755,0,0.0
1602,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND l.l_partkey=194829 AND l.l_tax<0.0;",1.0,0,2.790399999867077,0,0.0
1603,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_supplycost<904.82 AND s.s_nationkey>15 AND ps.ps_availqty>4211;",152111.95895396685,151677,0.8613999998487998,0,0.0
1604,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>1;",15.000000000000004,15,0.39139999989856733,0,0.0
1605,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND p.p_size>6;",703060.0,703060,0.7018000005700742,0,0.0
